filename,video_id,frame_id,label
2-00067.jpg,2,67,1
2-00068.jpg,2,68,1
2-00069.jpg,2,69,1
2-00070.jpg,2,70,1
2-00071.jpg,2,71,1
2-00072.jpg,2,72,1
2-00073.jpg,2,73,1
2-00074.jpg,2,74,1
2-00075.jpg,2,75,1
2-00076.jpg,2,76,1
2-00077.jpg,2,77,1
2-00078.jpg,2,78,1
2-00079.jpg,2,79,1
2-00080.jpg,2,80,1
2-00081.jpg,2,81,1
2-00082.jpg,2,82,1
2-00083.jpg,2,83,1
2-00084.jpg,2,84,1
2-00085.jpg,2,85,1
2-00086.jpg,2,86,1
2-00087.jpg,2,87,1
2-00088.jpg,2,88,1
2-00089.jpg,2,89,1
2-00090.jpg,2,90,1
2-00091.jpg,2,91,1
2-00092.jpg,2,92,1
2-00093.jpg,2,93,1
2-00094.jpg,2,94,1
2-00095.jpg,2,95,1
2-00096.jpg,2,96,1
2-00097.jpg,2,97,1
2-00098.jpg,2,98,1
2-00099.jpg,2,99,1
2-00100.jpg,2,100,1
2-00101.jpg,2,101,1
2-00102.jpg,2,102,1
2-00103.jpg,2,103,1
2-00104.jpg,2,104,1
2-00105.jpg,2,105,1
2-00106.jpg,2,106,1
2-00107.jpg,2,107,1
2-00108.jpg,2,108,1
2-00109.jpg,2,109,1
2-00110.jpg,2,110,1
2-00111.jpg,2,111,1
2-00112.jpg,2,112,1
2-00113.jpg,2,113,1
2-00114.jpg,2,114,1
2-00115.jpg,2,115,1
2-00116.jpg,2,116,1
2-00117.jpg,2,117,1
2-00118.jpg,2,118,1
2-00119.jpg,2,119,1
2-00120.jpg,2,120,1
2-00121.jpg,2,121,1
